age,c_charge_degree,age_cat,sex,priors_count,days_b_screening_arrest,length_of_stay,c_days_from_compas,juv_other_count,juv_fel_count,juv_misd_count,race,two_year_recid
25,M,25 - 45,Male,1,-1,1,1,0,0,0,African-American,1
34,M,25 - 45,Female,3,-1,10,1,0,0,0,Caucasian,0
27,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
39,F,25 - 45,Male,4,0,40,0,0,0,0,African-American,0
27,F,25 - 45,Male,4,-1,51,1,0,0,0,African-American,1
30,F,25 - 45,Male,7,-1,1,1,1,0,0,Caucasian,1
31,M,25 - 45,Male,15,-1,5,1,1,3,0,African-American,1
20,M,Less than 25,Male,1,-1,1,1,1,0,0,African-American,1
26,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,1
34,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,1
27,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
29,F,25 - 45,Male,4,-1,1,1,0,0,0,African-American,0
27,F,25 - 45,Male,7,-1,5,1,0,0,0,African-American,0
24,F,Less than 25,Female,0,-1,2,1,0,0,0,Caucasian,0
29,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,1
20,F,Less than 25,Male,0,-1,1,1,0,0,0,Caucasian,0
23,F,Less than 25,Female,0,-1,0,1,0,0,0,Caucasian,0
48,M,Greater than 45,Female,0,0,0,0,0,0,0,African-American,0
34,M,25 - 45,Male,0,0,0,0,0,0,0,African-American,1
46,M,Greater than 45,Male,1,-1,1,1,0,0,0,African-American,1
41,F,25 - 45,Female,3,-1,1,1,0,0,0,Caucasian,0
26,F,25 - 45,Male,3,-1,1,1,0,0,0,African-American,1
37,F,25 - 45,Male,11,-1,1,1,0,0,0,African-American,1
22,F,Less than 25,Female,2,-1,1,1,0,0,0,Caucasian,0
32,F,25 - 45,Male,7,-1,1,1,0,0,0,African-American,0
44,M,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
60,M,Greater than 45,Male,3,-1,1,1,0,0,0,African-American,0
49,F,Greater than 45,Male,0,0,0,1,0,0,0,Caucasian,0
30,M,25 - 45,Male,10,0,2,0,0,0,0,African-American,1
52,F,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
34,F,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
55,F,Greater than 45,Male,5,-1,4,1,0,0,0,African-American,1
33,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
22,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
27,M,25 - 45,Female,0,0,1,0,0,0,0,African-American,0
20,F,Less than 25,Male,0,-1,1,1,2,0,0,African-American,1
33,F,25 - 45,Male,0,-1,54,1,0,0,0,Caucasian,0
26,M,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
29,M,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
32,M,25 - 45,Male,1,0,0,0,0,0,0,African-American,0
37,M,25 - 45,Male,4,0,1,0,0,0,0,Caucasian,0
31,F,25 - 45,Male,15,0,104,0,0,0,0,African-American,0
29,F,25 - 45,Male,6,-1,1,1,0,0,0,African-American,1
31,F,25 - 45,Male,6,0,41,0,0,0,0,African-American,0
36,F,25 - 45,Female,2,-1,2,1,0,0,0,Caucasian,0
37,F,25 - 45,Female,1,-11,9,11,0,0,0,African-American,0
34,M,25 - 45,Male,5,-1,6,43,0,0,0,Caucasian,1
20,M,Less than 25,Male,1,-1,1,1,0,0,0,Caucasian,1
24,F,Less than 25,Male,8,-1,35,1,2,0,0,Caucasian,1
29,M,25 - 45,Male,8,-1,1,1,0,0,1,African-American,1
45,F,Greater than 45,Female,1,-4,3,4,0,0,0,African-American,0
34,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,1
70,M,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,0
23,F,Less than 25,Male,4,-1,3,1,0,1,0,African-American,0
27,M,25 - 45,Male,5,-12,2,12,0,0,0,Caucasian,0
44,F,25 - 45,Male,6,-1,119,1,0,0,0,Caucasian,1
26,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
23,M,Less than 25,Female,2,-1,1,1,0,0,0,Caucasian,0
27,F,25 - 45,Male,3,-1,8,0,0,0,0,African-American,1
46,F,Greater than 45,Female,1,-1,25,2,0,0,0,Caucasian,0
27,F,25 - 45,Female,1,0,27,0,0,1,0,African-American,0
45,F,Greater than 45,Male,7,-1,1,1,0,0,0,Caucasian,0
42,M,25 - 45,Male,1,-12,8,12,0,0,0,African-American,0
24,M,Less than 25,Female,3,-1,1,1,0,0,1,Caucasian,1
20,F,Less than 25,Male,2,-1,2,1,1,1,1,African-American,1
49,F,Greater than 45,Male,3,0,0,0,0,0,0,Caucasian,0
29,F,25 - 45,Male,0,0,0,0,0,0,0,Hispanic,0
52,F,Greater than 45,Female,1,-8,3,8,0,0,0,Caucasian,0
37,M,25 - 45,Male,4,0,1,0,0,0,0,Hispanic,1
26,M,25 - 45,Male,1,-1,7,1,0,0,0,African-American,0
53,F,Greater than 45,Male,15,-1,81,1,0,0,0,African-American,1
47,F,Greater than 45,Male,1,-27,17,27,0,0,0,Hispanic,0
38,M,25 - 45,Male,0,-1,749,1,0,0,0,African-American,1
25,F,25 - 45,Male,1,0,0,1,0,0,0,African-American,0
21,F,Less than 25,Male,1,-1,6,1,0,1,0,African-American,1
48,M,Greater than 45,Male,0,0,1,0,0,0,0,African-American,0
24,F,Less than 25,Female,0,-1,1,1,0,0,0,Other,0
22,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
38,M,25 - 45,Male,2,0,28,1,0,0,0,Caucasian,0
23,F,Less than 25,Male,0,0,3,0,0,0,0,Other,1
54,M,Greater than 45,Male,2,-1,1,1,0,0,0,Other,0
24,F,Less than 25,Male,1,0,11,0,0,0,0,Hispanic,0
44,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,1
64,M,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
38,M,25 - 45,Male,5,-18,0,18,0,0,0,Caucasian,1
45,M,Greater than 45,Female,0,-1,1,1,0,0,0,Other,0
49,F,Greater than 45,Male,1,-1,5,1,0,0,0,African-American,0
33,M,25 - 45,Male,0,-1,1,1,0,0,0,Asian,0
44,F,25 - 45,Male,2,-1,1,1,0,0,0,Hispanic,0
51,F,Greater than 45,Male,3,-1,3,1,0,0,0,African-American,0
50,F,Greater than 45,Male,0,0,1,0,0,0,0,African-American,0
33,M,25 - 45,Male,2,-22,22,22,0,0,2,Caucasian,0
54,M,Greater than 45,Female,0,-1,30,1,0,0,0,Caucasian,0
28,F,25 - 45,Male,3,-1,1,1,0,0,0,Hispanic,1
42,M,25 - 45,Male,17,-1,52,0,0,0,0,African-American,1
34,F,25 - 45,Male,3,-1,1,1,0,0,0,Caucasian,0
38,F,25 - 45,Male,2,-1,9,1,0,0,0,Caucasian,1
21,F,Less than 25,Male,1,-1,1,1,0,0,0,African-American,1
33,F,25 - 45,Male,5,0,0,1,0,0,0,African-American,0
32,M,25 - 45,Male,9,-1,23,1,1,0,0,African-American,1
45,M,Greater than 45,Male,1,0,1,0,0,0,0,Caucasian,0
30,F,25 - 45,Male,1,-1,34,1,0,0,0,Caucasian,1
29,F,25 - 45,Female,0,-1,2,1,0,0,0,African-American,0
51,M,Greater than 45,Female,0,-1,8,1,0,0,0,Caucasian,1
28,F,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
27,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,0
28,F,25 - 45,Male,16,-1,29,1,0,0,0,Hispanic,1
30,F,25 - 45,Female,0,0,0,1,0,0,0,African-American,0
32,M,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
27,F,25 - 45,Male,5,-1,1,1,0,0,0,Caucasian,0
21,F,Less than 25,Male,1,-1,2,1,0,0,0,Hispanic,1
21,F,Less than 25,Male,0,-1,2,1,0,0,0,African-American,0
34,F,25 - 45,Female,0,-1,63,1,0,0,0,Caucasian,1
24,F,Less than 25,Male,7,-1,200,1,0,0,0,African-American,1
32,M,25 - 45,Male,0,-1,19,1,0,0,0,Caucasian,0
38,F,25 - 45,Female,5,-1,42,1,0,0,0,Caucasian,1
56,M,Greater than 45,Male,3,-28,15,28,0,0,0,African-American,0
44,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
31,M,25 - 45,Male,1,-1,1,1,0,0,0,African-American,1
25,F,25 - 45,Female,6,-1,25,0,0,0,0,Caucasian,0
20,M,Less than 25,Female,0,-1,1,1,0,0,0,African-American,0
35,M,25 - 45,Male,1,-1,2,4272,0,0,0,African-American,0
33,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,1
24,M,Less than 25,Male,0,-1,1,1,0,0,0,African-American,0
40,M,25 - 45,Female,2,-7,4,7,0,0,0,Hispanic,0
27,F,25 - 45,Male,9,0,0,0,0,0,0,African-American,1
38,F,25 - 45,Male,9,-1,2,1,0,0,0,African-American,1
20,F,Less than 25,Male,0,-1,1,1,1,0,0,Caucasian,1
30,F,25 - 45,Male,9,-1,1,1,0,0,0,African-American,1
36,F,25 - 45,Male,9,0,19,0,0,0,0,Caucasian,1
23,M,Less than 25,Male,2,-1,8,1,0,0,0,African-American,1
39,F,25 - 45,Male,21,-1,1,1,0,0,0,African-American,1
29,F,25 - 45,Male,3,-1,1,1,0,0,0,Caucasian,1
58,M,Greater than 45,Male,2,-1,1,1,0,0,0,Caucasian,1
23,F,Less than 25,Male,2,-1,35,1,1,0,0,Hispanic,0
23,M,Less than 25,Male,3,-1,26,1,0,0,0,Caucasian,1
68,F,Greater than 45,Female,5,-4,1,4,0,0,0,African-American,0
26,M,25 - 45,Female,2,0,0,0,0,0,0,Caucasian,0
51,F,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,1
25,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
40,F,25 - 45,Male,5,0,55,1,0,0,0,African-American,1
51,F,Greater than 45,Male,14,-11,8,11,0,0,0,African-American,0
27,M,25 - 45,Male,2,-1,15,1,0,0,0,African-American,1
49,M,Greater than 45,Male,11,-1,32,1,0,0,0,African-American,1
36,M,25 - 45,Male,0,-1,3,1,0,0,0,Other,0
20,F,Less than 25,Male,0,-4,4,5,0,0,0,African-American,0
21,F,Less than 25,Male,2,0,86,0,0,0,0,African-American,1
31,F,25 - 45,Female,0,0,1,1,0,0,0,African-American,0
57,M,Greater than 45,Male,0,0,1,0,0,0,0,African-American,0
61,F,Greater than 45,Female,8,0,31,1,0,0,0,Caucasian,1
35,F,25 - 45,Male,3,-23,10,23,0,0,0,Hispanic,1
54,F,Greater than 45,Male,3,-1,2,1,0,0,0,African-American,1
39,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
24,F,Less than 25,Male,1,-1,33,1,0,0,1,African-American,0
29,F,25 - 45,Female,0,-1,1,1,0,0,0,Hispanic,1
48,F,Greater than 45,Male,8,-1,11,1,1,0,0,African-American,1
30,M,25 - 45,Male,6,0,0,0,1,0,0,African-American,1
26,F,25 - 45,Male,10,-1,2,1,0,0,1,African-American,1
37,F,25 - 45,Male,12,0,0,1,0,0,0,African-American,1
26,F,25 - 45,Male,4,0,45,1,0,0,0,African-American,1
29,M,25 - 45,Male,7,0,9,0,0,0,0,African-American,1
26,M,25 - 45,Male,1,-1,30,1,0,0,0,African-American,1
60,F,Greater than 45,Male,2,0,1,1,0,0,0,African-American,0
27,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,1
22,F,Less than 25,Male,1,-1,1,1,1,0,0,Caucasian,0
28,F,25 - 45,Male,3,0,0,0,0,0,0,African-American,0
33,F,25 - 45,Male,13,0,0,1,0,0,0,African-American,1
28,F,25 - 45,Male,2,-1,125,1,0,0,0,African-American,0
55,M,Greater than 45,Male,0,-1,0,2,0,0,0,Caucasian,1
21,F,Less than 25,Male,6,-19,1,1,0,0,1,African-American,1
28,F,25 - 45,Male,2,-1,2,1,0,0,0,Hispanic,1
22,M,Less than 25,Female,0,-1,1,1,0,0,0,Hispanic,0
29,F,25 - 45,Female,6,-2,68,2,0,0,0,Caucasian,1
24,M,Less than 25,Male,2,0,50,1,0,0,0,African-American,1
50,F,Greater than 45,Male,12,-22,1,22,0,0,0,African-American,1
24,M,Less than 25,Male,1,-1,2,1,0,0,0,African-American,1
47,F,Greater than 45,Male,1,-1,50,1,0,0,0,African-American,0
54,F,Greater than 45,Male,6,0,1,0,0,0,0,Caucasian,0
42,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
35,F,25 - 45,Male,5,-20,1,20,0,0,0,Caucasian,0
30,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,1
53,F,Greater than 45,Male,1,-1,1,1,0,0,0,Caucasian,0
31,M,25 - 45,Female,2,-1,2,1,0,0,0,African-American,0
31,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,1
23,F,Less than 25,Male,4,-1,2,1,0,0,0,Other,0
47,F,Greater than 45,Male,9,-1,65,1,0,0,0,African-American,0
24,M,Less than 25,Male,9,-1,3,1,0,0,1,African-American,1
22,F,Less than 25,Female,2,-1,3,1,0,0,1,African-American,0
45,M,Greater than 45,Male,1,-22,0,22,0,0,0,Hispanic,0
30,F,25 - 45,Female,2,-1,1,1,0,0,0,African-American,0
30,M,25 - 45,Male,5,-1,6,30,0,0,0,Other,1
43,M,25 - 45,Female,22,-1,27,1,0,0,0,Caucasian,1
50,M,Greater than 45,Male,0,0,0,1,0,0,0,African-American,0
24,F,Less than 25,Female,2,-1,1,1,0,0,0,Other,1
42,F,25 - 45,Female,3,-3,1,3,0,0,0,Caucasian,0
29,F,25 - 45,Female,1,-1,13,1,0,0,0,Caucasian,1
31,M,25 - 45,Male,0,0,1,0,0,0,0,Hispanic,0
25,F,25 - 45,Male,5,-1,54,1,0,0,0,African-American,1
36,F,25 - 45,Male,4,0,1,1,0,0,0,African-American,0
24,M,Less than 25,Male,1,-1,2,1,0,0,0,African-American,1
28,F,25 - 45,Male,5,0,0,0,0,0,0,Caucasian,0
31,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,1
23,F,Less than 25,Male,0,-1,3,1,0,0,0,African-American,0
29,M,25 - 45,Male,4,-1,7,1,0,0,0,Caucasian,1
51,M,Greater than 45,Male,11,-1,79,1,0,0,0,African-American,1
34,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
29,F,25 - 45,Male,12,0,0,0,0,0,0,African-American,1
39,F,25 - 45,Male,13,-1,1,1,0,0,1,African-American,1
36,M,25 - 45,Female,0,0,0,1,0,0,0,Hispanic,0
59,M,Greater than 45,Male,15,-1,15,1,0,0,0,African-American,1
23,F,Less than 25,Male,3,-1,1,1,2,0,0,African-American,1
31,F,25 - 45,Male,15,0,0,1,0,0,0,African-American,0
53,M,Greater than 45,Male,0,0,0,0,0,0,0,Caucasian,0
34,F,25 - 45,Male,12,0,35,1,0,0,0,African-American,0
63,F,Greater than 45,Female,1,0,0,1,0,0,0,African-American,0
21,F,Less than 25,Male,0,-1,1,1,0,0,0,Other,1
21,F,Less than 25,Female,0,0,0,0,0,0,0,African-American,1
47,F,Greater than 45,Male,28,-1,34,1,0,0,0,Caucasian,1
34,F,25 - 45,Male,7,0,0,1,0,0,0,African-American,1
58,F,Greater than 45,Male,4,0,1,0,0,0,0,Caucasian,1
40,F,25 - 45,Female,4,0,5,0,0,0,0,Hispanic,1
36,F,25 - 45,Male,16,-8,8,8,0,3,0,African-American,1
23,M,Less than 25,Female,0,-1,2,1,0,0,0,African-American,0
34,F,25 - 45,Male,5,-1,1,1,0,0,0,African-American,1
56,F,Greater than 45,Male,13,-13,7,13,0,0,0,Caucasian,0
52,F,Greater than 45,Female,0,-6,1,6,0,0,0,Caucasian,0
56,F,Greater than 45,Male,0,-1,7,1,0,0,0,African-American,0
37,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
50,M,Greater than 45,Female,0,0,2,1,0,0,0,Caucasian,0
25,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,1
22,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
43,M,25 - 45,Female,0,0,0,0,0,0,0,Caucasian,1
30,M,25 - 45,Male,1,-1,35,1,0,0,0,Caucasian,0
29,F,25 - 45,Male,0,-1,1,1,0,0,0,Asian,0
24,F,Less than 25,Male,0,-1,1,1,0,0,0,Caucasian,0
29,M,25 - 45,Male,7,-1,1,1,0,0,0,African-American,1
24,F,Less than 25,Female,0,-2,1,2,0,0,0,Caucasian,0
74,F,Greater than 45,Female,0,-1,1,1,0,0,0,African-American,0
27,M,25 - 45,Male,8,0,1,1,1,0,0,African-American,1
37,F,25 - 45,Male,1,-1,1,1,0,0,0,Hispanic,1
29,F,25 - 45,Male,5,0,0,0,0,0,0,Caucasian,0
35,F,25 - 45,Female,5,-1,1,1,0,0,0,African-American,0
29,M,25 - 45,Male,1,-1,99,1,0,0,0,African-American,1
36,F,25 - 45,Male,1,-1,1,0,0,0,0,Caucasian,0
26,F,25 - 45,Male,2,0,2,1,0,0,0,Caucasian,0
26,F,25 - 45,Female,1,-1,1,1,0,0,0,African-American,0
39,F,25 - 45,Female,11,-1,1,1,0,0,1,Caucasian,1
22,F,Less than 25,Male,3,-1,1,1,0,0,1,African-American,1
28,F,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,0
51,F,Greater than 45,Male,1,-2,1,2,0,0,0,Caucasian,1
35,M,25 - 45,Female,0,-1,1,1,0,0,0,Hispanic,0
23,M,Less than 25,Female,0,-1,1,1,0,0,0,African-American,0
29,F,25 - 45,Male,6,0,1,0,0,1,2,African-American,1
20,F,Less than 25,Male,0,-1,1,1,0,0,0,Other,1
24,M,Less than 25,Male,1,-1,6,1,2,0,0,African-American,1
23,M,Less than 25,Female,2,-1,1,1,0,0,1,Hispanic,0
33,F,25 - 45,Female,5,-1,187,1,0,0,0,African-American,0
21,F,Less than 25,Male,1,-1,1,1,0,1,0,Caucasian,1
59,M,Greater than 45,Male,3,-3,2,4,0,0,0,Caucasian,0
26,F,25 - 45,Male,4,0,3,0,0,0,0,Caucasian,1
38,F,25 - 45,Male,2,-1,1,1,0,0,0,Other,0
28,F,25 - 45,Male,2,-1,3,1,0,0,0,Hispanic,0
23,F,Less than 25,Male,2,-1,59,1,0,0,0,Hispanic,1
21,F,Less than 25,Male,1,-1,1,1,2,0,0,African-American,1
52,M,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,1
56,F,Greater than 45,Male,12,-1,2,1,0,0,0,African-American,1
40,M,25 - 45,Male,1,-1,2,1,0,0,0,Caucasian,0
48,M,Greater than 45,Female,8,-26,24,26,0,0,0,Caucasian,1
26,F,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
66,F,Greater than 45,Male,1,-14,5,14,0,0,0,Caucasian,1
54,F,Greater than 45,Female,6,-1,1,1,0,0,0,African-American,0
31,M,25 - 45,Male,4,-1,27,1,0,0,0,Caucasian,1
34,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
25,F,25 - 45,Male,9,-1,85,1,0,0,0,African-American,1
47,F,Greater than 45,Male,2,-7,6,7,0,0,0,Caucasian,0
51,F,Greater than 45,Male,12,-1,1,1,1,0,0,African-American,1
25,F,25 - 45,Male,1,-23,0,24,0,0,0,Caucasian,0
25,F,25 - 45,Male,0,-1,20,1,0,0,0,Other,1
31,F,25 - 45,Female,2,-1,1,1,0,0,0,African-American,1
36,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,0
49,M,Greater than 45,Male,0,0,0,1,0,0,0,Caucasian,0
31,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
30,F,25 - 45,Male,1,-1,1,1,1,0,0,Caucasian,0
29,F,25 - 45,Male,3,-1,1,1,0,1,0,African-American,1
53,F,Greater than 45,Female,6,-1,11,1,0,0,0,Caucasian,1
21,F,Less than 25,Male,1,-1,456,1,0,0,1,African-American,1
21,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,0
27,F,25 - 45,Female,1,0,0,1,0,0,0,African-American,1
65,F,Greater than 45,Female,0,-1,1,1,0,0,0,African-American,0
59,M,Greater than 45,Female,0,-1,0,1,0,0,0,Caucasian,0
59,M,Greater than 45,Male,0,-1,2,1,0,0,0,African-American,0
24,M,Less than 25,Male,0,-1,3,1,0,0,0,African-American,0
40,F,25 - 45,Male,0,0,1,1,0,0,0,African-American,0
51,F,Greater than 45,Male,0,-1,2,1,0,0,0,African-American,1
34,F,25 - 45,Male,10,-1,1,1,0,1,0,African-American,1
30,F,25 - 45,Male,1,0,0,1,0,0,0,Hispanic,1
52,F,Greater than 45,Male,1,-1,1,1,0,0,0,African-American,0
38,F,25 - 45,Male,2,-1,3,1,0,0,0,African-American,1
22,F,Less than 25,Female,0,-6,1,6,0,0,0,African-American,0
43,F,25 - 45,Male,0,-1,3,1,0,0,0,African-American,0
32,F,25 - 45,Male,5,0,55,0,0,0,0,Caucasian,1
55,F,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,0
26,F,25 - 45,Male,2,-1,9,1,0,0,0,African-American,0
23,M,Less than 25,Male,1,-1,1,1,1,0,0,Caucasian,0
47,F,Greater than 45,Female,0,-1,3,1,0,0,0,Other,0
28,M,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,1
27,F,25 - 45,Male,0,0,0,1,0,0,0,Hispanic,1
61,F,Greater than 45,Male,2,-1,3,1,0,0,0,Hispanic,1
26,F,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
28,M,25 - 45,Female,1,0,0,0,0,0,0,Caucasian,1
43,F,25 - 45,Male,0,-1,2,1,0,0,0,African-American,1
33,M,25 - 45,Male,21,-6,6,6,0,0,0,African-American,1
21,M,Less than 25,Male,0,-1,1,1,1,0,0,Caucasian,0
32,M,25 - 45,Female,0,-1,1,2,1,0,0,Caucasian,0
22,F,Less than 25,Male,1,0,0,0,0,0,0,African-American,1
51,F,Greater than 45,Male,3,0,0,0,0,0,0,African-American,0
20,F,Less than 25,Male,2,-1,129,1,1,0,0,African-American,1
35,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,0
37,F,25 - 45,Female,3,-1,29,1,0,0,0,African-American,0
28,M,25 - 45,Male,0,-2,0,3,0,0,0,African-American,1
41,M,25 - 45,Male,3,-1,2,1,0,0,0,Caucasian,1
24,M,Less than 25,Male,0,-1,2,1,0,0,0,African-American,1
33,M,25 - 45,Female,3,-1,2,1,0,0,0,African-American,0
30,F,25 - 45,Female,4,-1,30,1,0,0,0,Caucasian,0
20,F,Less than 25,Male,1,0,6,0,0,0,0,African-American,1
42,F,25 - 45,Female,1,-10,0,10,0,0,0,African-American,0
40,F,25 - 45,Female,15,-1,66,0,0,0,0,African-American,1
39,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,1
21,F,Less than 25,Male,0,0,3,0,0,0,0,African-American,0
39,F,25 - 45,Male,2,-2,2,2,0,0,0,Caucasian,1
24,F,Less than 25,Male,0,0,0,0,0,0,0,Caucasian,0
41,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
39,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
24,F,Less than 25,Female,3,-1,0,2,0,0,0,African-American,0
24,F,Less than 25,Female,1,-23,1,23,0,0,0,African-American,0
29,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,1
25,M,25 - 45,Male,2,-12,11,13,0,0,0,Caucasian,1
23,F,Less than 25,Female,0,-1,2,1,0,0,0,Caucasian,1
22,F,Less than 25,Male,1,0,0,0,1,0,0,African-American,1
26,M,25 - 45,Female,4,-1,2,1,0,0,0,Other,1
26,M,25 - 45,Male,3,-1,205,2022,0,0,3,African-American,1
24,M,Less than 25,Female,3,-1,3,1,0,0,0,African-American,1
44,M,25 - 45,Male,0,-1,34,1,0,0,0,African-American,0
36,F,25 - 45,Male,1,-19,19,19,0,0,0,Caucasian,1
39,F,25 - 45,Male,10,-1,1,1,0,0,0,Caucasian,1
42,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
45,M,Greater than 45,Male,1,-2,1,2,0,0,0,Caucasian,0
25,F,25 - 45,Male,7,-1,20,1,0,0,1,African-American,1
33,F,25 - 45,Male,0,-1,5,1,0,0,0,Caucasian,0
25,M,25 - 45,Male,0,-1,3,1,0,0,0,Caucasian,0
32,F,25 - 45,Male,5,-10,9,10,0,0,1,African-American,0
23,F,Less than 25,Male,0,-1,4,1,0,0,0,African-American,0
39,M,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,0
27,F,25 - 45,Male,12,-1,1,1,0,0,0,African-American,1
35,M,25 - 45,Female,4,-1,2,1,0,0,0,Caucasian,0
38,M,25 - 45,Female,0,0,1,0,0,0,0,African-American,0
30,F,25 - 45,Male,4,-10,7,10,0,0,0,African-American,0
30,F,25 - 45,Male,1,-1,29,1,0,0,0,Caucasian,0
30,M,25 - 45,Female,0,0,0,0,0,0,0,Caucasian,0
26,F,25 - 45,Male,18,-1,198,1,0,1,1,African-American,1
31,F,25 - 45,Male,2,-1,2,1,0,0,0,African-American,0
34,F,25 - 45,Male,0,-1,108,1,0,0,0,Other,0
25,M,25 - 45,Female,0,-1,44,1,0,0,0,African-American,0
26,F,25 - 45,Female,1,-13,9,13,0,0,0,Caucasian,0
38,F,25 - 45,Male,2,0,9,0,0,0,0,African-American,1
37,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
34,M,25 - 45,Male,3,-1,1,1,1,0,0,Caucasian,0
38,F,25 - 45,Female,0,-1,25,1,0,0,0,Hispanic,0
31,M,25 - 45,Female,0,-1,2,1,0,0,0,African-American,0
29,M,25 - 45,Female,0,0,0,1,0,0,0,Caucasian,0
20,F,Less than 25,Male,1,28,16,50,0,1,0,Caucasian,1
22,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,0
51,M,Greater than 45,Female,0,-3,1,3,0,0,0,Hispanic,0
24,M,Less than 25,Male,2,-1,1,1,0,0,0,African-American,1
47,F,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,1
36,F,25 - 45,Female,1,-1,6,1,0,0,0,African-American,1
21,M,Less than 25,Male,1,-1,1,1,0,0,0,African-American,0
25,M,25 - 45,Male,3,-1,81,1,0,0,1,African-American,1
23,F,Less than 25,Male,5,-1,5,1,1,0,0,African-American,1
23,M,Less than 25,Male,0,-1,1,1,0,0,0,Other,0
24,M,Less than 25,Female,0,-1,0,2,0,0,0,Caucasian,0
35,F,25 - 45,Male,2,-1,2,1,0,0,0,Caucasian,1
23,M,Less than 25,Female,0,-2,1,2,0,0,0,Hispanic,0
19,M,Less than 25,Female,0,-1,1,1,0,0,0,African-American,1
32,F,25 - 45,Male,0,-1,6,1,0,0,0,Caucasian,1
39,M,25 - 45,Female,0,-3,1,3,0,0,0,Caucasian,1
30,F,25 - 45,Male,12,0,9,0,0,4,0,African-American,1
33,F,25 - 45,Male,2,-1,259,1,0,0,0,African-American,0
36,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
29,F,25 - 45,Male,8,-1,3,1,1,0,1,African-American,1
40,F,25 - 45,Female,0,0,0,0,0,0,0,Caucasian,0
53,F,Greater than 45,Male,4,-4,2,4,0,0,0,African-American,0
28,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
38,M,25 - 45,Male,2,0,29,1485,0,0,0,Hispanic,0
27,F,25 - 45,Male,9,-1,2,1,0,0,1,African-American,1
55,F,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
22,M,Less than 25,Male,1,-1,2,1,0,1,0,African-American,0
34,F,25 - 45,Female,1,-1,2,1,0,0,0,African-American,0
55,M,Greater than 45,Male,1,-17,4,17,0,0,0,Caucasian,0
24,F,Less than 25,Male,2,0,92,1,0,0,0,Hispanic,0
