age,priors_count,juv_other_count,juv_fel_count,juv_misd_count,sex,race,two_year_recid
38,2,0,0,0,Male,Hispanic,0
27,9,0,0,1,Male,African-American,1
55,0,0,0,0,Male,Caucasian,0
22,1,0,1,0,Male,African-American,0
34,1,0,0,0,Female,African-American,0
55,1,0,0,0,Male,Caucasian,0
24,2,0,0,0,Male,Hispanic,0
47,21,1,0,1,Female,African-American,1
41,0,0,0,0,Male,Other,0
41,0,0,0,0,Male,Hispanic,0
61,12,0,0,0,Male,African-American,0
57,3,0,0,0,Male,African-American,0
38,2,0,0,0,Female,Caucasian,0
25,13,1,4,0,Male,Caucasian,1
23,0,0,0,0,Male,African-American,1
23,3,0,0,0,Male,Caucasian,0
20,0,0,0,0,Male,African-American,0
44,1,0,0,0,Male,Caucasian,0
38,1,0,0,0,Female,Caucasian,0
56,5,0,0,0,Male,African-American,1
43,2,0,0,0,Male,Caucasian,1
22,0,0,0,0,Male,African-American,1
32,0,0,0,0,Male,Other,0
29,0,0,0,0,Male,African-American,0
22,1,0,0,0,Male,African-American,1
23,3,0,0,0,Male,African-American,1
24,1,1,0,0,Male,Caucasian,0
45,0,0,0,0,Male,Other,0
21,2,0,0,1,Male,African-American,0
29,0,0,0,0,Female,African-American,0
51,0,0,0,0,Female,Caucasian,1
36,2,0,1,0,Male,Hispanic,1
25,1,0,0,0,Male,African-American,0
46,13,0,0,0,Male,Hispanic,0
62,22,0,0,0,Male,African-American,1
25,0,0,0,0,Male,African-American,1
27,2,0,0,0,Male,Caucasian,0
22,3,0,0,0,Female,Caucasian,1
37,1,0,0,0,Male,Hispanic,0
21,0,0,0,0,Male,Caucasian,1
39,2,0,0,0,Female,Caucasian,1
43,8,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,1
28,4,0,0,0,Female,African-American,0
43,0,0,0,0,Male,Caucasian,1
27,7,0,0,0,Male,Caucasian,1
27,0,0,0,0,Male,Other,1
31,1,0,0,0,Male,Caucasian,1
28,0,0,0,0,Female,African-American,0
58,3,0,0,0,Male,Caucasian,0
22,0,0,0,0,Male,Caucasian,1
31,5,0,0,0,Male,African-American,0
33,0,0,0,0,Male,African-American,0
26,6,0,0,0,Male,African-American,1
23,1,0,0,1,Female,African-American,0
32,11,0,0,0,Male,Caucasian,0
22,0,0,0,0,Male,Caucasian,0
35,2,0,0,0,Female,African-American,0
47,1,0,0,0,Male,Caucasian,1
35,2,0,0,0,Male,Hispanic,0
29,17,1,0,0,Male,African-American,1
54,1,0,0,0,Female,Caucasian,0
29,0,0,0,0,Male,Caucasian,0
28,0,0,0,0,Female,Other,1
51,17,0,0,0,Male,African-American,1
36,0,0,0,0,Female,African-American,0
35,3,0,0,0,Male,Caucasian,1
20,1,1,0,0,Male,African-American,1
25,0,0,0,0,Male,African-American,0
29,2,0,0,0,Male,African-American,0
31,0,0,0,0,Male,Hispanic,1
39,0,0,0,0,Male,Caucasian,0
30,1,0,0,0,Male,African-American,1
23,0,0,0,0,Female,African-American,0
23,1,0,0,0,Female,African-American,0
37,0,0,0,0,Female,Hispanic,0
30,21,0,0,0,Male,African-American,1
33,18,3,0,0,Male,African-American,1
20,0,0,0,0,Male,Hispanic,1
30,9,0,0,1,Male,African-American,1
23,1,0,0,0,Male,African-American,0
27,0,0,0,0,Female,African-American,1
38,10,0,0,1,Male,African-American,0
42,1,0,0,0,Male,African-American,0
31,0,0,0,0,Male,African-American,0
23,2,0,0,0,Male,African-American,1
31,1,0,0,0,Male,Caucasian,1
43,1,0,0,0,Male,African-American,1
39,0,0,0,0,Male,Caucasian,0
31,0,0,0,0,Male,African-American,0
22,3,0,0,0,Male,Caucasian,1
33,0,0,0,0,Female,African-American,0
23,1,0,0,0,Male,African-American,1
29,0,0,0,0,Female,Caucasian,0
62,2,0,0,0,Male,Caucasian,0
56,1,0,0,0,Female,African-American,1
24,4,0,0,0,Female,African-American,1
44,0,0,0,0,Female,Caucasian,0
22,2,0,0,1,Male,African-American,1
28,4,0,0,0,Female,African-American,1
30,0,0,0,0,Male,African-American,0
32,1,0,0,0,Male,Caucasian,1
51,3,0,0,0,Male,Caucasian,0
21,0,0,0,0,Male,African-American,0
21,2,0,0,0,Male,African-American,1
27,3,0,0,0,Male,African-American,1
28,0,0,0,0,Male,Hispanic,0
31,0,0,0,0,Female,African-American,0
33,0,0,0,0,Male,African-American,1
49,2,0,0,0,Female,Caucasian,0
41,2,0,0,0,Female,Other,0
20,0,5,0,0,Male,Caucasian,0
31,10,1,0,0,Male,African-American,1
25,5,0,0,0,Male,African-American,1
23,4,0,0,1,Male,African-American,1
26,0,0,0,0,Male,Caucasian,0
45,6,0,0,0,Female,Asian,1
28,1,0,0,0,Male,Caucasian,0
28,13,0,0,0,Female,African-American,1
39,0,0,0,0,Male,Caucasian,1
59,1,0,0,0,Male,Hispanic,1
52,4,0,0,0,Male,African-American,0
36,1,0,0,0,Male,Hispanic,0
30,2,0,0,0,Male,African-American,1
21,0,0,0,0,Female,African-American,1
25,2,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,0
61,20,0,0,0,Male,African-American,1
24,2,2,0,0,Male,Caucasian,0
26,2,0,0,0,Female,Caucasian,1
34,6,0,0,0,Female,African-American,0
45,12,0,1,0,Male,African-American,1
54,4,0,0,0,Male,African-American,1
51,8,0,0,0,Male,African-American,0
28,0,0,0,0,Male,African-American,0
23,0,0,0,0,Male,Caucasian,0
30,0,0,0,0,Male,Caucasian,1
25,0,0,0,0,Male,African-American,1
25,2,0,0,0,Male,Caucasian,0
28,2,0,0,0,Male,Caucasian,0
32,0,0,0,0,Female,African-American,1
35,7,0,0,0,Male,African-American,0
49,0,0,0,0,Male,African-American,1
36,5,0,0,0,Male,Caucasian,1
33,16,0,0,0,Male,African-American,1
30,1,0,0,0,Male,Other,0
58,1,0,0,0,Female,Caucasian,0
22,2,0,0,0,Male,African-American,0
28,2,0,0,0,Male,Caucasian,1
28,0,0,0,0,Male,Hispanic,1
26,6,0,0,1,Male,African-American,1
36,3,0,0,0,Female,Caucasian,1
23,0,0,0,0,Male,Caucasian,0
22,0,0,0,0,Male,African-American,1
26,0,0,0,0,Male,African-American,0
25,1,0,0,0,Male,African-American,0
40,2,0,0,0,Male,Native American,0
28,0,0,0,0,Male,African-American,1
56,1,0,0,0,Male,African-American,0
36,0,0,0,0,Male,African-American,0
51,0,0,0,0,Male,Caucasian,0
35,9,0,2,0,Female,African-American,0
24,0,0,0,0,Male,Caucasian,1
27,6,0,0,0,Male,African-American,1
22,2,0,0,1,Male,Caucasian,1
23,4,0,0,0,Female,Caucasian,1
27,0,0,0,0,Female,Caucasian,1
31,8,0,0,0,Male,African-American,1
25,3,1,0,0,Male,Caucasian,0
52,0,0,0,0,Female,Caucasian,0
35,0,0,0,0,Male,Hispanic,0
24,0,0,0,0,Female,Caucasian,0
57,0,0,0,0,Male,Other,0
38,2,0,0,0,Male,Caucasian,0
26,1,0,0,0,Male,Hispanic,0
20,3,0,0,0,Male,African-American,1
34,2,0,0,0,Male,African-American,0
25,11,0,0,0,Male,African-American,1
24,0,0,0,0,Female,Caucasian,0
49,4,0,0,0,Male,Caucasian,1
27,15,0,0,0,Male,African-American,1
28,10,0,0,0,Male,African-American,1
55,0,0,0,0,Male,Caucasian,0
47,3,0,0,0,Male,Caucasian,1
55,10,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,1
32,9,0,0,0,Male,African-American,0
55,0,0,0,0,Male,Caucasian,0
23,3,0,0,0,Male,African-American,0
54,2,0,0,0,Male,Caucasian,1
40,0,0,0,0,Male,Asian,0
27,0,0,0,0,Male,African-American,1
29,5,0,0,0,Female,African-American,0
45,0,0,0,0,Female,Caucasian,0
25,2,0,0,0,Male,Other,0
40,4,0,0,0,Male,Caucasian,1
38,7,0,0,0,Male,African-American,1
26,3,0,0,0,Male,African-American,1
37,0,0,0,0,Female,African-American,0
41,1,0,0,0,Male,Caucasian,0
33,0,0,0,0,Female,Other,0
57,1,0,0,0,Male,African-American,0
34,3,0,0,0,Male,African-American,0
29,1,0,0,0,Male,African-American,1
45,8,0,0,0,Male,Hispanic,0
22,1,0,0,0,Male,Caucasian,0
22,0,0,0,0,Female,African-American,1
21,0,0,0,0,Male,African-American,0
56,1,0,0,0,Male,Caucasian,0
48,4,0,0,0,Male,African-American,0
27,1,0,0,0,Male,Hispanic,0
27,2,0,0,0,Male,Caucasian,1
34,1,0,0,0,Male,Hispanic,0
23,5,1,0,0,Male,African-American,1
47,3,0,0,0,Male,African-American,1
33,6,0,0,1,Male,African-American,1
58,1,0,0,0,Male,Caucasian,0
33,1,0,0,0,Female,African-American,0
40,2,0,0,0,Female,African-American,0
22,0,0,0,0,Male,Caucasian,0
39,2,0,0,0,Male,Caucasian,0
35,1,1,0,0,Male,Caucasian,0
22,0,0,0,0,Male,Hispanic,0
43,7,0,0,0,Male,African-American,1
37,4,0,0,0,Male,Hispanic,0
26,2,0,0,0,Male,African-American,1
60,0,0,0,0,Male,Hispanic,0
39,1,0,0,0,Female,Caucasian,0
36,16,1,0,0,Male,African-American,1
21,0,0,0,0,Male,Caucasian,1
28,1,0,0,0,Female,Hispanic,1
70,0,0,0,0,Female,Other,0
53,6,0,0,0,Male,African-American,0
37,0,0,0,0,Male,Caucasian,0
21,1,0,0,0,Male,African-American,1
28,1,0,0,0,Male,African-American,0
21,1,0,0,0,Male,African-American,0
56,0,0,0,0,Male,African-American,0
30,3,0,0,0,Male,Caucasian,0
27,0,0,0,0,Male,Caucasian,1
37,6,0,0,0,Male,Hispanic,1
27,1,0,0,0,Male,African-American,0
41,7,1,0,0,Male,African-American,1
30,7,0,0,0,Female,African-American,1
32,7,3,0,1,Male,African-American,1
32,3,0,0,0,Male,African-American,0
34,5,0,0,0,Female,Caucasian,1
46,3,0,0,0,Male,African-American,0
24,1,0,0,0,Male,African-American,1
32,7,1,0,0,Male,African-American,1
43,6,0,0,0,Male,Caucasian,1
50,3,0,0,0,Male,Caucasian,0
30,4,0,3,0,Male,Caucasian,1
37,3,0,0,0,Male,African-American,0
37,1,0,0,0,Male,Hispanic,0
40,3,0,0,0,Male,Caucasian,0
53,0,0,0,0,Female,Caucasian,0
31,6,0,0,0,Male,Other,1
33,4,0,0,0,Male,African-American,0
22,0,0,0,0,Female,African-American,0
27,2,0,0,0,Male,African-American,1
25,5,0,0,0,Male,African-American,1
24,2,0,0,0,Male,Caucasian,0
24,2,0,0,0,Female,African-American,1
26,1,0,0,0,Female,African-American,0
26,3,0,0,0,Female,African-American,1
20,0,0,0,0,Male,Caucasian,1
27,4,0,0,0,Male,African-American,1
24,1,0,0,0,Male,Caucasian,1
26,8,0,0,0,Male,African-American,1
26,5,0,0,0,Male,Caucasian,0
54,0,0,0,0,Male,Hispanic,1
64,13,0,0,0,Male,African-American,0
24,0,0,0,0,Male,Caucasian,0
57,0,0,0,0,Female,Caucasian,0
46,0,0,0,0,Female,Caucasian,0
56,16,0,0,0,Male,African-American,0
39,0,0,0,0,Female,Caucasian,0
68,4,0,0,0,Male,Caucasian,0
28,1,0,0,0,Male,African-American,1
39,19,0,0,0,Male,African-American,1
38,0,0,0,0,Male,Caucasian,0
25,3,0,0,0,Female,African-American,0
25,2,1,0,0,Male,Caucasian,0
21,3,0,0,0,Male,African-American,1
31,2,0,0,0,Male,Caucasian,0
33,3,0,0,0,Male,African-American,1
26,20,0,0,0,Male,African-American,1
35,13,0,0,0,Female,African-American,0
34,19,1,0,6,Male,African-American,0
41,31,0,0,0,Male,Other,1
57,0,0,0,0,Male,Other,0
42,1,0,0,0,Female,African-American,0
26,9,0,1,2,Male,African-American,1
36,2,0,0,0,Male,African-American,1
41,24,0,1,1,Male,African-American,1
27,0,0,0,0,Male,Caucasian,0
58,0,0,0,0,Female,Other,1
45,3,0,0,0,Male,Caucasian,1
34,5,0,0,0,Male,Caucasian,0
50,0,0,0,0,Male,Hispanic,0
25,6,0,0,1,Male,Caucasian,1
24,2,0,0,0,Male,African-American,1
27,2,0,0,0,Male,African-American,0
30,2,1,0,0,Male,Caucasian,1
22,3,0,0,2,Male,Caucasian,1
27,0,0,0,0,Male,African-American,0
20,0,0,0,0,Male,Other,1
41,19,0,0,0,Male,African-American,1
30,0,0,0,0,Male,Caucasian,0
24,3,0,0,0,Male,African-American,0
39,0,0,0,0,Male,African-American,0
32,3,0,0,0,Female,African-American,1
29,0,0,0,0,Female,Caucasian,1
37,0,0,0,0,Male,Other,1
26,24,0,0,1,Male,African-American,1
24,2,0,0,0,Male,African-American,1
30,2,0,0,0,Male,Other,0
20,4,1,1,1,Male,African-American,1
25,1,1,0,0,Male,African-American,1
31,0,0,0,0,Female,Caucasian,1
25,0,0,0,0,Male,African-American,1
41,0,0,0,0,Male,Caucasian,1
25,0,0,0,0,Male,Caucasian,0
25,2,0,0,0,Male,African-American,1
22,1,0,0,0,Male,African-American,1
25,0,0,0,0,Female,African-American,0
38,0,0,0,0,Male,African-American,0
40,0,0,0,0,Male,Hispanic,0
49,4,0,0,0,Female,Caucasian,0
35,2,0,0,0,Female,Caucasian,0
21,0,1,0,0,Male,Native American,1
25,0,0,0,0,Male,Other,0
21,1,0,0,0,Male,Caucasian,0
24,11,1,0,0,Female,African-American,1
28,3,0,0,0,Male,Caucasian,0
34,4,0,0,0,Male,African-American,1
57,8,0,0,0,Male,African-American,0
40,15,0,0,0,Male,African-American,1
22,2,0,0,0,Male,African-American,1
37,3,0,0,0,Male,African-American,1
43,0,0,0,0,Female,African-American,0
26,5,0,0,0,Male,African-American,1
24,2,0,0,0,Male,Caucasian,1
56,1,0,0,0,Male,Caucasian,1
23,2,1,0,0,Male,African-American,1
43,12,0,0,0,Male,Caucasian,0
32,0,0,0,0,Male,Asian,0
21,0,0,0,0,Male,African-American,1
51,2,0,0,0,Male,African-American,0
20,0,0,0,0,Male,African-American,1
42,17,0,0,0,Male,African-American,1
58,1,0,0,0,Male,Hispanic,0
28,1,1,0,0,Female,Other,0
30,2,0,0,0,Female,African-American,0
28,4,1,1,1,Male,Caucasian,1
24,9,0,0,0,Female,Caucasian,1
22,1,0,0,0,Male,African-American,1
50,1,0,0,0,Male,Caucasian,0
30,5,0,0,0,Male,African-American,0
28,0,0,0,0,Male,Caucasian,1
21,3,0,0,0,Male,African-American,1
26,2,1,0,0,Male,Hispanic,0
51,0,0,0,0,Female,Caucasian,0
21,1,0,0,0,Male,African-American,0
29,0,0,0,0,Male,Caucasian,1
43,0,0,0,0,Male,Caucasian,0
22,1,0,0,0,Male,African-American,0
52,0,0,0,0,Male,African-American,1
36,0,0,0,0,Male,African-American,0
24,0,0,0,0,Male,African-American,0
26,5,0,0,1,Male,African-American,0
27,8,0,0,0,Male,African-American,0
19,0,0,0,0,Male,Caucasian,1
26,2,0,0,0,Male,Caucasian,0
29,0,0,0,0,Female,African-American,0
29,20,0,0,0,Female,Caucasian,1
38,1,0,0,0,Male,African-American,1
34,5,0,1,0,Male,African-American,0
23,2,0,0,0,Male,Other,0
26,0,0,0,0,Male,Other,1
29,1,0,0,0,Female,African-American,0
24,1,0,0,0,Male,African-American,0
31,1,0,0,0,Male,Hispanic,1
50,0,0,0,0,Male,Caucasian,0
24,0,0,0,0,Female,African-American,0
31,0,0,0,0,Female,African-American,0
36,13,0,0,0,Male,African-American,1
32,13,0,0,0,Male,African-American,1
42,1,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,0
26,5,0,0,0,Male,African-American,1
26,10,0,0,0,Male,African-American,1
30,3,0,0,0,Male,Hispanic,1
53,3,0,0,0,Male,Caucasian,1
23,2,2,0,1,Male,African-American,1
22,0,0,0,0,Male,Caucasian,0
27,0,0,0,0,Male,Caucasian,0
21,0,0,0,0,Female,Other,0
42,2,0,0,0,Male,Caucasian,1
31,4,0,0,0,Male,African-American,1
80,0,0,0,0,Male,Caucasian,0
68,6,0,0,0,Male,African-American,0
23,1,0,0,0,Male,African-American,0
36,4,0,0,0,Male,African-American,1
24,0,0,0,0,Male,Caucasian,0
21,0,1,0,0,Male,Caucasian,1
26,3,0,0,0,Male,African-American,1
30,8,0,0,0,Female,African-American,1
36,1,0,0,0,Male,Caucasian,0
21,0,0,0,0,Male,African-American,1
31,1,0,0,0,Female,African-American,0
20,0,0,0,0,Female,African-American,1
49,4,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,Caucasian,0
20,0,0,0,0,Male,African-American,1
44,1,0,0,0,Male,Caucasian,0
25,1,0,0,0,Female,African-American,0
41,11,0,0,0,Male,Caucasian,1
25,1,0,0,0,Male,African-American,0
44,0,0,0,0,Male,Hispanic,0
33,0,0,0,0,Male,African-American,0
20,0,0,0,0,Male,African-American,1
21,1,0,0,0,Male,African-American,1
44,3,0,0,0,Male,Caucasian,0
23,1,1,0,0,Male,African-American,1
35,0,0,0,0,Male,African-American,1
41,0,0,0,0,Female,African-American,0
30,1,0,0,0,Male,African-American,0
36,7,0,0,0,Male,African-American,1
26,1,0,0,0,Male,African-American,1
32,0,0,0,0,Female,Hispanic,0
23,0,0,0,0,Male,Caucasian,1
43,9,1,0,0,Female,African-American,0
30,3,0,0,0,Male,African-American,1
44,1,0,0,0,Male,Caucasian,1
39,1,0,0,0,Male,Caucasian,0
37,2,0,0,0,Male,Hispanic,1
31,6,0,0,0,Male,African-American,1
63,5,0,0,0,Male,Caucasian,0
66,11,0,0,0,Female,African-American,1
19,2,0,2,0,Male,Hispanic,1
24,3,2,0,0,Male,Caucasian,0
21,2,3,1,0,Male,Caucasian,0
48,0,0,0,0,Female,Caucasian,0
37,0,0,0,0,Male,African-American,0
21,0,0,0,0,Male,African-American,1
20,0,0,0,0,Female,Other,0
64,0,0,0,0,Female,Caucasian,0
22,0,0,0,0,Male,Caucasian,0
43,8,0,0,0,Male,Caucasian,0
25,3,0,0,0,Male,Caucasian,1
33,10,0,0,0,Male,Caucasian,0
26,1,0,0,0,Male,African-American,0
33,1,0,0,0,Female,Caucasian,0
44,0,0,0,0,Male,African-American,0
31,0,0,0,0,Male,African-American,0
50,9,0,0,0,Male,Caucasian,1
33,16,2,0,2,Male,African-American,1
31,1,0,0,0,Male,African-American,1
25,0,0,0,0,Female,Hispanic,0
43,2,0,0,0,Female,African-American,0
27,0,0,0,0,Male,African-American,1
34,2,0,0,0,Male,Other,0
44,0,0,0,0,Male,Other,0
31,6,0,0,0,Male,African-American,1
26,2,0,0,0,Male,African-American,1
20,4,0,2,2,Male,African-American,1
41,1,0,0,0,Male,Hispanic,1
55,0,0,0,0,Female,Hispanic,0
29,6,0,3,0,Male,African-American,0
31,0,0,0,0,Male,Other,0
31,11,1,0,0,Male,African-American,1
52,0,0,0,0,Male,Other,0
59,0,0,0,0,Male,Caucasian,0
49,1,0,0,0,Male,African-American,1
36,11,0,0,0,Male,Caucasian,1
23,1,0,0,0,Female,African-American,0
46,26,0,0,0,Male,Caucasian,1
59,2,0,0,0,Male,Caucasian,1
51,1,0,0,0,Male,Hispanic,0
34,0,0,0,0,Male,African-American,0
32,0,0,0,0,Male,Other,0
54,1,0,0,0,Male,African-American,0
24,3,0,0,1,Male,African-American,1
32,0,0,0,0,Male,Other,1
22,0,0,0,0,Male,Caucasian,1
36,0,0,0,0,Male,African-American,0
61,0,0,0,0,Male,Caucasian,0
38,0,0,0,0,Female,African-American,0
41,9,0,0,0,Male,Hispanic,0
34,2,0,0,0,Male,Hispanic,1
32,0,0,0,0,Male,African-American,0
37,1,0,0,0,Male,Caucasian,1
21,4,0,0,0,Male,African-American,0
57,0,0,0,0,Male,African-American,1
68,2,0,0,0,Male,African-American,0
24,0,0,0,0,Male,African-American,0
46,3,0,0,0,Male,African-American,1
41,1,0,0,0,Male,Caucasian,1
30,0,0,0,0,Male,Other,0
25,8,2,0,0,Male,African-American,1
24,7,0,0,0,Male,African-American,1
41,1,0,0,0,Male,African-American,0
55,4,0,0,0,Male,Other,0
33,1,0,0,0,Male,Caucasian,0
23,0,0,0,0,Male,African-American,0
47,28,0,0,0,Female,Caucasian,1
51,0,0,0,0,Female,Caucasian,0
36,1,0,0,0,Male,Caucasian,0
57,0,0,0,0,Male,Hispanic,0
43,0,0,0,0,Male,African-American,0
26,4,0,0,0,Male,African-American,1
47,0,0,0,0,Male,Other,0
60,1,0,0,0,Male,African-American,0
24,0,0,0,0,Male,African-American,1
20,0,0,0,0,Male,Caucasian,1
28,0,0,0,0,Female,Caucasian,0
28,7,0,0,2,Male,African-American,1
58,2,0,0,0,Male,Caucasian,1
54,1,0,0,0,Male,Other,0
24,2,0,0,0,Female,African-American,1
34,0,0,0,0,Female,Other,0
48,1,0,0,0,Male,Other,0
37,0,0,0,0,Male,African-American,0
28,8,0,0,0,Male,African-American,1
46,14,0,0,0,Male,Caucasian,1
45,2,0,0,0,Male,Caucasian,0
20,2,1,0,0,Male,African-American,1
52,0,0,0,0,Male,African-American,0
29,0,0,0,0,Male,African-American,0
34,11,4,0,0,Male,African-American,1
24,0,0,0,0,Male,African-American,1
28,6,0,0,0,Male,African-American,1
28,2,0,0,0,Male,African-American,1
29,0,0,0,0,Male,African-American,0
55,2,0,0,0,Female,Caucasian,0
68,0,0,0,0,Male,Hispanic,0
22,0,0,0,0,Male,Hispanic,1
24,3,0,0,0,Male,Caucasian,1
20,0,0,0,0,Male,African-American,0
23,0,0,0,0,Male,African-American,0
44,6,0,0,0,Male,African-American,1
34,8,1,2,0,Male,African-American,1
55,0,0,0,0,Male,African-American,1
23,0,0,0,0,Female,African-American,1
23,3,0,0,0,Female,African-American,1
24,0,0,0,0,Male,Hispanic,0
77,0,0,0,0,Male,African-American,0
52,3,0,0,0,Male,Caucasian,0
34,8,0,2,0,Male,African-American,1
39,0,0,0,0,Male,Hispanic,0
30,2,0,0,0,Male,Caucasian,1
30,3,0,0,0,Male,African-American,1
26,0,0,0,0,Male,African-American,1
51,1,0,0,0,Female,Caucasian,0
34,2,0,0,0,Male,African-American,0
23,0,0,0,0,Male,Caucasian,0
32,2,0,0,0,Male,Caucasian,0
38,8,0,1,5,Male,African-American,0
21,0,0,0,0,Male,African-American,1
34,5,0,0,0,Male,Hispanic,1
53,8,0,0,0,Male,Caucasian,1
34,1,0,0,0,Male,Caucasian,0
25,5,0,0,0,Male,Caucasian,1
54,1,0,0,0,Male,African-American,0
25,2,0,0,0,Male,Caucasian,1
25,3,0,0,0,Male,Other,1
34,1,0,0,0,Male,Hispanic,0
46,0,0,0,0,Male,Other,1
22,0,1,0,0,Male,African-American,1
23,2,0,0,0,Female,African-American,1
27,1,0,0,0,Male,Caucasian,1
45,7,0,0,0,Male,African-American,0
31,9,0,0,0,Female,Caucasian,1
45,1,0,0,0,Male,Caucasian,0
28,12,0,1,0,Male,African-American,0
24,1,1,0,0,Male,African-American,1
28,6,0,0,0,Female,Caucasian,1
41,2,0,0,0,Male,African-American,0
35,3,2,0,0,Male,African-American,1
20,1,0,1,0,Male,African-American,1
32,19,0,0,3,Male,African-American,1
28,2,0,0,0,Male,African-American,0
33,7,0,0,0,Male,African-American,1
26,8,1,0,1,Male,African-American,1
22,1,0,0,0,Male,African-American,1
25,4,0,0,0,Female,African-American,0
21,0,2,0,0,Male,Hispanic,1
23,1,2,0,0,Female,Caucasian,0
30,2,0,0,0,Male,African-American,1
25,11,0,0,0,Male,African-American,1
33,3,0,0,0,Male,African-American,1
35,3,0,0,0,Male,Caucasian,0
34,13,0,0,0,Male,Caucasian,1
37,2,0,0,0,Male,African-American,1
55,0,0,0,0,Female,Caucasian,1
43,1,0,0,0,Male,Caucasian,0
27,27,1,0,5,Male,African-American,1
26,7,0,0,0,Male,African-American,0
42,4,0,0,0,Female,Caucasian,1
27,0,0,0,0,Male,Hispanic,0
41,1,0,0,0,Male,Caucasian,0
21,2,0,0,1,Male,African-American,1
30,4,0,0,0,Male,African-American,1
30,1,0,0,0,Male,Caucasian,0
45,0,0,0,0,Female,Caucasian,1
23,2,0,0,0,Male,African-American,1
31,2,0,0,0,Female,African-American,1
40,8,0,0,0,Male,African-American,1
33,1,0,0,0,Male,African-American,0
40,11,0,0,0,Male,African-American,1
56,1,0,0,0,Male,Caucasian,0
21,0,0,0,0,Male,African-American,1
51,4,0,0,0,Male,African-American,0
36,0,0,0,0,Male,Caucasian,0
25,3,0,0,0,Male,Hispanic,1
30,0,0,0,0,Male,Caucasian,0
21,0,0,0,0,Female,Caucasian,0
25,2,1,0,1,Male,Hispanic,1
38,0,0,0,0,Male,Hispanic,0
41,3,0,0,0,Male,African-American,1
22,0,0,0,0,Female,Caucasian,1
29,8,0,0,0,Male,Other,1
21,0,0,0,0,Male,Hispanic,1
40,2,0,0,0,Female,African-American,0
37,2,0,0,0,Male,African-American,0
37,0,0,0,0,Female,African-American,0
23,2,0,0,0,Female,African-American,1
55,0,0,0,0,Male,Hispanic,0
19,1,0,0,0,Male,African-American,1
26,1,0,0,0,Male,Caucasian,1
25,0,0,0,0,Male,African-American,0
39,17,0,0,0,Male,Caucasian,1
36,0,0,0,0,Male,Caucasian,1
26,6,0,0,0,Male,African-American,0
51,8,0,0,0,Male,African-American,1
20,0,0,0,0,Male,African-American,0
43,0,0,0,0,Female,Caucasian,0
22,0,0,0,0,Male,African-American,1
24,0,0,0,0,Female,Caucasian,1
35,2,0,0,0,Male,African-American,0
55,0,0,0,0,Male,Caucasian,0
52,0,0,0,0,Female,African-American,0
33,0,0,0,0,Female,African-American,0
30,0,0,0,0,Male,Other,0
32,3,0,0,0,Male,African-American,1
20,5,0,1,2,Male,African-American,1
67,8,0,0,0,Male,African-American,0
31,7,0,0,0,Male,African-American,0
21,0,0,0,0,Male,Caucasian,1
30,4,0,0,0,Male,African-American,0
55,0,0,0,0,Male,Caucasian,0
25,0,0,0,0,Male,African-American,0
25,0,0,0,0,Male,African-American,0
27,10,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,0
37,8,0,0,0,Male,African-American,0
68,7,0,0,0,Male,Caucasian,1
37,0,0,0,0,Male,Caucasian,0
22,5,0,0,0,Male,Caucasian,1
30,4,0,0,0,Male,African-American,0
34,1,0,0,0,Male,African-American,0
28,0,0,0,0,Male,Other,0
37,4,0,0,0,Male,Caucasian,1
41,8,0,0,0,Female,African-American,1
52,0,0,0,0,Male,Hispanic,0
36,2,0,0,0,Male,Caucasian,0
26,2,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,Caucasian,0
27,0,0,0,0,Male,African-American,0
37,0,0,0,0,Female,Caucasian,0
37,1,0,0,0,Male,Hispanic,0
23,3,0,0,0,Male,African-American,1
58,5,0,0,0,Male,Caucasian,0
62,1,0,0,0,Female,Caucasian,1
41,0,0,0,0,Female,African-American,0
33,0,0,0,0,Male,Hispanic,0
33,0,0,0,0,Male,African-American,0
33,12,0,4,0,Male,African-American,1
41,14,0,0,0,Male,African-American,1
22,0,0,0,0,Male,Hispanic,0
26,3,0,0,0,Male,Caucasian,1
33,0,0,0,0,Female,Caucasian,0
25,0,0,0,0,Male,African-American,0
37,0,0,0,0,Male,African-American,1
23,11,0,8,2,Male,Caucasian,1
21,0,0,0,0,Male,African-American,0
45,21,0,0,0,Male,Caucasian,1
37,13,0,1,6,Male,Caucasian,0
24,2,0,0,0,Male,African-American,0
35,0,0,0,0,Male,African-American,0
22,0,0,0,0,Female,African-American,1
29,10,0,4,1,Male,Caucasian,1
41,6,0,2,0,Male,African-American,1
37,8,0,0,0,Male,Hispanic,1
51,19,0,1,0,Male,African-American,1
26,1,0,0,0,Female,African-American,1
46,2,0,0,0,Male,African-American,0
41,0,0,0,0,Male,Caucasian,0
31,9,3,0,0,Male,Caucasian,1
25,2,0,0,0,Male,African-American,0
27,1,0,0,0,Male,African-American,0
31,13,1,1,1,Male,African-American,1
23,0,0,0,0,Male,Caucasian,0
52,7,0,0,0,Male,African-American,1
